id,name,locality,timezone,isMobile,isMonitor,instruments,sensors,licenses,bounds,distance,country.id,country.code,country.name,owner.id,owner.name,provider.id,provider.name,coordinates.latitude,coordinates.longitude,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local,datetimeFirst,datetimeLast
290509,6192 - Ranchito El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654197, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654182, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654191, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.4338051, 34.21478034, -118.4338051, 34.21478034]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.21478034,-118.4338051,2022-02-18T01:56:00Z,2022-02-17T17:56:00-08:00,2022-03-22T14:17:54Z,2022-03-22T07:17:54-07:00,,
290514,6288 - Rio Vista Elementary,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2000876, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2000872, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2000869, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.3688272, 34.1474325, -118.3688272, 34.1474325]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.1474325,-118.3688272,2022-02-18T01:53:07Z,2022-02-17T17:53:07-08:00,2023-02-15T23:55:28Z,2023-02-15T15:55:28-08:00,,
290516,6685 - Sheridan St El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654224, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654225, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654217, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2079853, 34.0494627, -118.2079853, 34.0494627]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.0494627,-118.2079853,,,,,,
290527,Gulf ES (4315),,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654261, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1654260, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654256, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654269, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.272723, 33.78548487, -118.272723, 33.78548487]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.78548487,-118.272723,2022-03-03T17:26:03Z,2022-03-03T09:26:03-08:00,2022-06-01T19:04:37Z,2022-06-01T12:04:37-07:00,,
290539,5014 - Loyola Village Elementary,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2000847, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2000845, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2000834, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.421108, 33.95755496, -118.421108, 33.95755496]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.95755496,-118.421108,2022-02-18T01:52:46Z,2022-02-17T17:52:46-08:00,2022-10-21T17:55:29Z,2022-10-21T10:55:29-07:00,,
290548,4521 - Hesby Oaks,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654309, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654307, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654333, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.4725921, 34.16132205, -118.4725921, 34.16132205]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.16132205,-118.4725921,2022-02-18T01:54:38Z,2022-02-17T17:54:38-08:00,2022-04-08T15:35:05Z,2022-04-08T08:35:05-07:00,,
290556,3959 - 42Nd St El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654337, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654364, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654360, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.3220053, 34.0063417, -118.3220053, 34.0063417]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.0063417,-118.3220053,2022-02-18T01:57:48Z,2022-02-17T17:57:48-08:00,2022-03-11T16:46:41Z,2022-03-11T08:46:41-08:00,,
290562,7781 - Wilmington Pk El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654335, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654336, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654355, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2457519, 33.78616669, -118.2457519, 33.78616669]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.78616669,-118.2457519,2022-02-18T01:56:30Z,2022-02-17T17:56:30-08:00,2022-03-03T18:38:33Z,2022-03-03T10:38:33-08:00,,
290579,4764 - Lanai Road Elementary,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2000460, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2000461, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2000475, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.493138, 34.14907151, -118.493138, 34.14907151]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.14907151,-118.493138,2022-02-18T01:52:40Z,2022-02-17T17:52:40-08:00,2023-02-15T23:58:16Z,2023-02-15T15:58:16-08:00,,
290586,5986 - Palms El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2000708, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2000702, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2000731, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.40747, 34.0260643, -118.40747, 34.0260643]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.0260643,-118.40747,2022-02-18T01:54:42Z,2022-02-17T17:54:42-08:00,2022-10-21T17:06:32Z,2022-10-21T10:06:32-07:00,,
290592,6137 - Point Fermin Elementary,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654447, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654437, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654435, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2902397, 33.7142556, -118.2902397, 33.7142556]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.7142556,-118.2902397,2022-02-18T01:52:33Z,2022-02-17T17:52:33-08:00,2022-03-03T19:25:52Z,2022-03-03T11:25:52-08:00,,
290598,4315 - Gulf El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654485, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654469, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654457, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.272723, 33.78548487, -118.272723, 33.78548487]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.78548487,-118.272723,2022-02-28T23:42:07Z,2022-02-28T15:42:07-08:00,2022-03-01T15:36:11Z,2022-03-01T07:36:11-08:00,,
290612,8664 - Gardena Sh,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2000691, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2000670, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2000674, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2967569, 33.86839575, -118.2967569, 33.86839575]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.86839575,-118.2967569,2022-02-18T01:52:10Z,2022-02-17T17:52:10-08:00,2022-11-08T15:03:30Z,2022-11-08T07:03:30-08:00,,
290613,Sheridan St ES (6685),,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654510, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1654492, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654504, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654499, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2079853, 34.0494627, -118.2079853, 34.0494627]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.0494627,-118.2079853,2022-02-18T01:52:35Z,2022-02-17T17:52:35-08:00,2022-04-10T01:25:29Z,2022-04-09T18:25:29-07:00,,
290617,2383 - Esperanza El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654526, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654537, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654545, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2716824, 34.05495895, -118.2716824, 34.05495895]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.05495895,-118.2716824,2022-02-18T01:53:57Z,2022-02-17T17:53:57-08:00,2022-07-24T03:19:22Z,2022-07-23T20:19:22-07:00,,
290619,4790 - Lassen Es,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654548, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654533, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654532, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.4598343, 34.24714121, -118.4598343, 34.24714121]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.24714121,-118.4598343,2022-02-18T01:57:39Z,2022-02-17T17:57:39-08:00,2022-03-22T14:21:28Z,2022-03-22T07:21:28-07:00,,
290627,4096 - Gates El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654563, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654570, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654577, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2058089, 34.07282985, -118.2058089, 34.07282985]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.07282985,-118.2058089,2022-02-18T01:57:28Z,2022-02-17T17:57:28-08:00,2022-03-14T04:51:32Z,2022-03-13T21:51:32-07:00,,
290631,2603 - Buchanan El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654561, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654558, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654556, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2064522, 34.11908877, -118.2064522, 34.11908877]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.11908877,-118.2064522,2022-02-18T01:57:06Z,2022-02-17T17:57:06-08:00,2022-03-20T17:20:41Z,2022-03-20T10:20:41-07:00,,
290647,5342 - Monlux El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654617, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654611, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654629, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.4099643, 34.18168176, -118.4099643, 34.18168176]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.18168176,-118.4099643,2022-02-18T01:56:27Z,2022-02-17T17:56:27-08:00,2022-05-19T18:44:09Z,2022-05-19T11:44:09-07:00,,
290669,6425 - Rowan El,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2000892, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2000888, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2000900, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.1868189, 34.0286054, -118.1868189, 34.0286054]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.0286054,-118.1868189,2022-02-18T01:52:50Z,2022-02-17T17:52:50-08:00,2023-05-11T07:04:41Z,2023-05-11T00:04:41-07:00,,
290676,7562 - Vintage Math/Sci Mag,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1654720, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1654722, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1654718, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.4772968, 34.25188797, -118.4772968, 34.25188797]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.25188797,-118.4772968,2022-02-18T01:53:35Z,2022-02-17T17:53:35-08:00,2022-04-08T15:28:54Z,2022-04-08T08:28:54-07:00,,
291015,Lone Pine,INYO,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1656485, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1656898, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.05473, 36.607215, -118.05473, 36.607215]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.607215,-118.05473,2022-02-16T04:00:00Z,2022-02-15T20:00:00-08:00,2024-04-17T20:00:00Z,2024-04-17T13:00:00-07:00,,
314281,TRPA Office,DOUGLAS,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1782303, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.931016, 38.966434, -119.931016, 38.966434]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.966434,-119.931016,2022-04-19T16:00:00Z,2022-04-19T09:00:00-07:00,2025-12-20T12:00:00Z,2025-12-20T04:00:00-08:00,,
315350,EBAM 1002,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1788930, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.06215, 36.607711, -118.06215, 36.607711]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.607711,-118.06215,2022-04-20T18:00:00Z,2022-04-20T11:00:00-07:00,2022-04-20T19:00:00Z,2022-04-20T12:00:00-07:00,,
326060,PM2.5 Mammoth Lakes,GBU,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1854284, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1853555, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.966677, 37.645984, -118.966677, 37.645984]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.645984,-118.966677,2022-04-29T01:00:00Z,2022-04-28T18:00:00-07:00,2024-09-08T15:00:00Z,2024-09-08T08:00:00-07:00,,
327243,PM2.5 Mammoth Lakes,GBU,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1937301, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1860732, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.96654, 37.64571, -118.96654, 37.64571]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.64571,-118.96654,2022-04-30T21:00:00Z,2022-04-30T14:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
331744,Spring Mountain Yout,CLARK,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1888822, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-115.584076, 36.318409, -115.584076, 36.318409]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.318409,-115.584076,2022-05-05T15:00:00Z,2022-05-05T08:00:00-07:00,2025-10-01T15:00:00Z,2025-10-01T08:00:00-07:00,,
331899,MMCA82026,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1889841, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.37798, 38.473439, -121.37798, 38.473439]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.473439,-121.37798,2022-05-05T18:00:00Z,2022-05-05T11:00:00-07:00,2022-09-22T18:00:00Z,2022-09-22T11:00:00-07:00,,
351827,AXJXGCPF,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1999902, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1999901, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1999905, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1999896, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.157795, 34.19444, -118.157795, 34.19444]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.19444,-118.157795,2022-06-10T18:27:46Z,2022-06-10T11:27:46-07:00,2022-06-22T21:13:26Z,2022-06-22T14:13:26-07:00,,
